"MedCodeID","Term","QOFClusterID","QOFClusterDesc","QOFSnomedCTConceptId","SnomedCTDescriptionId","QOFUnmatchedCodeDescription"
"289447014","Malignant neoplasm of lower limb NOS","CAN_COD","Codes for relevant malignancies","363504005","482794016",
"289448016","Malignant neoplasm of other specified sites","CAN_COD","Codes for relevant malignancies","363346000","482491013",
"289451011","Malignant neoplasm of flank NOS","CAN_COD","Codes for relevant malignancies","1090301000000103","2731461000000112",
"289452016","Malignant neoplasm of specified site NOS","CAN_COD","Codes for relevant malignancies","363346000","482491013",
"289515018","Secondary malignant neoplasm of other respiratory organs","CAN_COD","Codes for relevant malignancies","94515004","156631011",
"289530010","Secondary malignant neoplasm of other digestive organ","CAN_COD","Codes for relevant malignancies","94313005","156111011",
"289535017","Secondary malignant neoplasm of other urinary organs","CAN_COD","Codes for relevant malignancies","94663008","156981017",
"289536016","Secondary malignant neoplasm of other urinary organ NOS","CAN_COD","Codes for relevant malignancies","94663008","156981017",
"289538015","Secondary malignant neoplasm of skin of head","CAN_COD","Codes for relevant malignancies","188454009","289538015",
"289542017","Secondary malignant neoplasm of skin of shoulder and arm","CAN_COD","Codes for relevant malignancies","188458007","289542017",
"289543010","Secondary malignant neoplasm of skin of hip and leg","CAN_COD","Codes for relevant malignancies","188459004","289543010",
"289545015","Secondary malignant neoplasm of skin NOS","CAN_COD","Codes for relevant malignancies","94579000","156777013",
"289546019","Secondary malignant neoplasm of brain and spinal cord","CAN_COD","Codes for relevant malignancies","188462001","289546019",
"289549014","Secondary malignant neoplasm of brain or spinal cord NOS","CAN_COD","Codes for relevant malignancies","188462001","289546019",
"289550014","Secondary malignant neoplasm of other part of nervous system","CAN_COD","Codes for relevant malignancies","94442001","156461011",
"289553011","Secondary malignant neoplasm of cervix uteri","CAN_COD","Codes for relevant malignancies","188469005","289553011",
"289554017","Secondary cancer of the cervix","CAN_COD","Codes for relevant malignancies","188469005","289554017",
"289557012","Secondary malignant neoplasm of epididymis and vas deferens","CAN_COD","Codes for relevant malignancies","188471005","2668736017",
"289559010","Secondary malignant neoplasm of other specified site NOS","CAN_COD","Codes for relevant malignancies","128462008","206784011",
"289561018","Malignant neoplasm of unspecified site","CAN_COD","Codes for relevant malignancies","302817000","444727016",
"289565010","Other malignant neoplasm NOS","CAN_COD","Codes for relevant malignancies","363346000","1228480011",
"289566011","Malignant neoplasms of independent (primary) multiple sites","CAN_COD","Codes for relevant malignancies","188478004","289566011",
"289571016","Malignant neoplasm of unspecified site NOS","CAN_COD","Codes for relevant malignancies","363346000","482491013",
"289574012","Malignant neoplasm of other and unspecified site NOS","CAN_COD","Codes for relevant malignancies","363346000","1208875016",
"289580016","Lymphosarcoma and reticulosarcoma","CAN_COD","Codes for relevant malignancies","188487008","289580016",
"289581017","Reticulosarcoma of unspecified site","CAN_COD","Codes for relevant malignancies","373168002","1211679013",
"289582012","Reticulosarcoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188489006","289582012",
"289585014","Reticulosarcoma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188492005","289585014",
"289590012","Reticulosarcoma NOS","CAN_COD","Codes for relevant malignancies","373168002","1211679013",
"289591011","Lymphosarcoma","CAN_COD","Codes for relevant malignancies","188498009","289591011",
"289592016","Lymphosarcoma of unspecified site","CAN_COD","Codes for relevant malignancies","188498009","289591011",
"289593014","Lymphosarcoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188500005","289593014",
"289594015","Lymphosarcoma of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188501009","289594015",
"289595019","Lymphosarcoma of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188502002","289595019",
"289596018","Lymphosarcoma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188503007","289596018",
"289598017","Lymphosarcoma of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188505000","289598017",
"289599013","Lymphosarcoma of spleen","CAN_COD","Codes for relevant malignancies","188506004","289599013",
"289600011","Lymphosarcoma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188507008","289600011",
"289601010","Lymphosarcoma NOS","CAN_COD","Codes for relevant malignancies","188498009","289591011",
"289602015","Burkitt's lymphoma of unspecified site","CAN_COD","Codes for relevant malignancies","118617000","177036013",
"289603013","Burkitt's lymphoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188510001","289603013",
"289604019","Burkitt's lymphoma of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188511002","289604019",
"289605018","Burkitt's lymphoma of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188512009","289605018",
"289606017","Burkitt's lymphoma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188513004","289606017",
"289608016","Burkitt's lymphoma of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188515006","289608016",
"289610019","Burkitt's lymphoma of spleen","CAN_COD","Codes for relevant malignancies","188516007","289610019",
"289611015","Burkitt's lymphoma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188517003","289611015",
"289612010","Burkitt's lymphoma NOS","CAN_COD","Codes for relevant malignancies","118617000","2663190016",
"289613017","Other specified reticulosarcoma or lymphosarcoma","CAN_COD","Codes for relevant malignancies","188487008","289580016",
"289614011","Reticulosarcoma or lymphosarcoma NOS","CAN_COD","Codes for relevant malignancies","188487008","289580016",
"289616013","Hodgkin's paragranuloma of unspecified site","CAN_COD","Codes for relevant malignancies","118605002","177024019",
"289618014","Hodgkin's paragranuloma of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","188524002","289618014",
"289621011","Hodgkin's paragranuloma of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","93493001","3635497016",
"289624015","Hodgkin's paragranuloma of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","188529007","289624015",
"289626018","Hodgkin's paragranuloma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188531003","289626018",
"289627010","Hodgkin's paragranuloma NOS","CAN_COD","Codes for relevant malignancies","118605002","177024019",
"289628017","Hodgkin's granuloma of unspecified site","CAN_COD","Codes for relevant malignancies","118602004","177021010",
"289629013","Hodgkin's granuloma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188534006","289629013",
"289632011","Hodgkin's granuloma of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","188536008","289632011",
"289633018","Hodgkin's granuloma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188537004","289633018",
"289637017","Hodgkin's granuloma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188541000","289637017",
"289638010","Hodgkin's granuloma NOS","CAN_COD","Codes for relevant malignancies","118602004","177021010",
"289639019","Hodgkin's sarcoma of unspecified site","CAN_COD","Codes for relevant malignancies","118606001","177025018",
"289640017","Hodgkin's sarcoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188544008","289640017",
"289643015","Hodgkin's sarcoma of lymph nodes of axilla and upper limb","CAN_COD","Codes for relevant malignancies","188547001","289643015",
"289647019","Hodgkin's sarcoma of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","188551004","289647019",
"289648012","Hodgkin's sarcoma NOS","CAN_COD","Codes for relevant malignancies","118606001","177025018",
"289657018","Hodgkin's, lymphocytic-histiocytic predominance of spleen","CAN_COD","Codes for relevant malignancies","93500006","154785018",
"289659015","Hodgkin's, lymphocytic-histiocytic predominance NOS","CAN_COD","Codes for relevant malignancies","118607005","177026017",
"289660013","Hodgkin's disease, nodular sclerosis of unspecified site","CAN_COD","Codes for relevant malignancies","118608000","177027014",
"289669014","Hodgkin's disease, nodular sclerosis NOS","CAN_COD","Codes for relevant malignancies","118608000","177027014",
"289670010","Hodgkin's disease, mixed cellularity of unspecified site","CAN_COD","Codes for relevant malignancies","118609008","177028016",
"289679011","Hodgkin's disease, mixed cellularity NOS","CAN_COD","Codes for relevant malignancies","118609008","177028016",
"289680014","Hodgkin's lymphocytic depletion of unspecified site","CAN_COD","Codes for relevant malignancies","118610003","177029012",
"289699017","Hodgkin's disease, lymphocytic depletion of spleen","CAN_COD","Codes for relevant malignancies","188592008","289699017",
"289701017","Hodgkin's disease, lymphocytic depletion NOS","CAN_COD","Codes for relevant malignancies","118610003","177029012",
"289702012","Hodgkin's disease NOS","CAN_COD","Codes for relevant malignancies","118599009","2663473018",
"289703019","Hodgkin's disease NOS, unspecified site","CAN_COD","Codes for relevant malignancies","118599009","177017015",
"289704013","Hodgkin's disease NOS of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","93524003","154823017",
"289705014","Hodgkin's disease NOS of intrathoracic lymph nodes","CAN_COD","Codes for relevant malignancies","93522004","154818017",
"289706010","Hodgkin's disease NOS of intra-abdominal lymph nodes","CAN_COD","Codes for relevant malignancies","93520007","154814015",
"289709015","Hodgkin's disease NOS of intrapelvic lymph nodes","CAN_COD","Codes for relevant malignancies","93521006","154816018",
"289710013","Hodgkin's disease NOS of spleen","CAN_COD","Codes for relevant malignancies","93527005","154831010",
"289711012","Hodgkin's disease NOS of lymph nodes of multiple sites","CAN_COD","Codes for relevant malignancies","93526001","154829018",
"289717011","Nodular lymphoma of unspecified site","CAN_COD","Codes for relevant malignancies","269476000","403709014",
"289718018","Nodular lymphoma of lymph nodes of head, face and neck","CAN_COD","Codes for relevant malignancies","188609000","289718018",
