medcodeid,term,qofclusterid,qofclusterdesc,qofsnomedctconceptid,snomedctdescriptionid
1488898011,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,395204000,1488898011
1495356017,Total lipoatrophy,DM_COD,Diabetes mellitus codes,284449005,1495356017
15518018,Secondary diabetes mellitus,DM_COD,Diabetes mellitus codes,8801005,15518018
1667891000000113,Hyperosmolar non-ketotic state in type II diabetes mellitus,DM_COD,Diabetes mellitus codes,395204000,1667891000000113
1667921000000117,Type II diabetes mellitus with gastroparesis,DM_COD,Diabetes mellitus codes,713703005,3698412014
1667941000000112,Type I diabetes mellitus with gastroparesis,DM_COD,Diabetes mellitus codes,713702000,3698406016
169731000006118,Retinal abnormality - diabetes related,DM_COD,Diabetes mellitus codes,4855003,1230609013
1780311019,Type 1 diabetes mellitus with persistent microalbuminuria,DM_COD,Diabetes mellitus codes,401110002,1780311019
1803751000006119,"DIDMOAD - Diabetes insip, diabetes mell, optic atrophy, deafness",DM_COD,Diabetes mellitus codes,70694009,1803751000006119
1848531000006116,"Diab insipidus,diab mell,optic atrophy and deafness",DM_COD,Diabetes mellitus codes,70694009,3028935019
189711000000119,Lipoatrophic diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,112991000000101,189711000000119
189721000000113,Secondary diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,8801005,15518018
1968641000006114,Maturity onset diabetes of the young type 5,DM_COD,Diabetes mellitus codes,609572000,2967853015
197761014,Type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,44054006,197761014
197984010,Type 1 diabetes mellitus,DM_COD,Diabetes mellitus codes,46635009,197984010
198461000000116,Secondary pancreatic diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,51002006,84990019
19931010,Brittle diabetes,DM_COD,Diabetes mellitus codes,11530004,19931010
205225016,Diabetic nephropathy,DM_COD,Diabetes mellitus codes,127013003,205225016
214921000006116,Polyneuropathy in diabetes,DM_COD,Diabetes mellitus codes,49455004,82373015
2160090014,Diabetes mellitus induced by non-steroid drugs,DM_COD,Diabetes mellitus codes,408540003,2160090014
2164134013,DM due to insulin receptor ab,DM_COD,Diabetes mellitus codes,75682002,2164134013
223291000000111,Maturity onset diabetes,DM_COD,Diabetes mellitus codes,44054006,493774016
2287971000000119,Diabetes mellitus in remission,DM_COD,Diabetes mellitus codes,703136005,3007272014
2288011000000114,Type I diabetes mellitus in remission,DM_COD,Diabetes mellitus codes,703137001,3007238018
2288041000000110,Type 1 diabetes mellitus in remission,DM_COD,Diabetes mellitus codes,703137001,3007274010
